From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.014628284,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,500,0.011514336,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1030,0.013989916,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1033,0.008312579,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1318,0.014048329,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1347,0.015465568,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1348,0.018432533,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1456,0.014135597,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1457,0.011880482,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1458,0.013260517,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1460,0.0083460985,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1461,0.008169944,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1462,0.012463524,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1496,0.012054033,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1497,0.011716966,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1498,0.013342734,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1499,0.022670709,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1500,0.010215873,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1501,0.010002633,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1502,0.01384057,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1503,0.017473552,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1504,0.0072100637,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1505,0.01544472,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1592,0.004845649,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
58,1697,0.01090442,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
60,61,0.22657236,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
61,60,0.0027944676,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
61,1943,0.031924523,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
61,1944,0.032613948,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
61,1945,0.028062403,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
65,1318,0.01717588,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
65,1456,0.018493647,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
65,1457,0.0136543615,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
65,1458,0.015509459,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
65,1460,0.007185442,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
65,1461,0.0070052436,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
65,1462,0.013455085,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
65,1697,0.010956496,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
67,1318,0.017179262,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
67,1456,0.018497389,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
67,1457,0.013657091,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
67,1458,0.015512487,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
67,1460,0.007186572,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
67,1461,0.0070063355,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
67,1462,0.01345758,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
67,1697,0.010958519,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
68,1318,0.01508361,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
68,1456,0.015934639,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
68,1457,0.011722686,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
68,1458,0.013346823,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
68,1460,0.008383465,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
68,1461,0.0082142195,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
68,1462,0.01244097,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
68,1697,0.0108185895,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
155,248,0.01928731,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
155,1203,0.00554882,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
155,1204,0.005565285,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
155,1205,0.008821057,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
155,1206,0.01776557,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
155,1207,0.0148795275,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
155,1213,0.015475888,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
155,1217,0.008785941,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
159,248,0.018946646,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
159,1203,0.0067148963,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
159,1204,0.00687669,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
159,1205,0.010961781,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
159,1206,0.01752654,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
159,1207,0.015179999,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
159,1213,0.015506191,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
159,1217,0.010812031,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
248,155,0.01569649,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
248,159,0.037126258,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
248,1456,0.024887975,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
248,1457,0.019232614,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
248,1458,0.021594375,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
248,1460,0.0136007955,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
248,1461,0.013318747,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
248,1462,0.020306766,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
272,1033,0.009243823,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
272,1318,0.015702438,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
272,1697,0.012125778,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
293,1886,0.17330718,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
293,1887,0.15754272,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
333,500,0.010930909,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
333,1203,0.0042706626,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
333,1204,0.0042568385,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
333,1205,0.0072729364,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
333,1206,0.0147111565,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
333,1207,0.012339378,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
333,1213,0.01282804,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
333,1217,0.0071288086,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
372,1882,0.10735955,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
372,1884,0.08099699,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
373,1882,0.10657959,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
373,1884,0.0804142,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
457,1033,0.009504249,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
457,1318,0.016065292,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
457,1697,0.012474733,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
467,58,0.015013374,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
467,1591,0.011806718,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
467,1592,0.0053160484,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
467,1593,0.014817022,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
467,1594,0.016726542,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
467,1598,0.0022227154,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
500,58,0.015512645,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
500,333,0.0036894474,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
500,1648,0.00023230404,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
546,1033,0.007970854,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
546,1318,0.01632135,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
546,1697,0.010473731,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
564,1203,0.00778318,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
564,1213,0.018695015,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
564,1217,0.012478147,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
608,1033,0.006895517,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
608,1318,0.016602615,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
608,1697,0.010600409,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
669,1203,0.0072686663,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
669,1204,0.0075198505,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
669,1205,0.011919463,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5766881
