From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.016159585,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,500,0.010450233,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1030,0.014049131,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1033,0.0058298707,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1318,0.013881853,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1347,0.016405756,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1348,0.018134689,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1456,0.014504464,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1457,0.011893182,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1458,0.012949052,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1460,0.00889242,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1461,0.008353378,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1462,0.012853876,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1496,0.011072064,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1497,0.012245766,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1498,0.012706203,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1499,0.029461136,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1500,0.009866383,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1501,0.0087332465,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1502,0.013188489,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
58,1503,0.01622166,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9904978
