From,To,Attention,Hop,SignalingPath,SpNotation,individualID
68,1491,0.32646188,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
68,1492,0.17169301,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
68,1495,0.35010338,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
68,1496,0.15174174,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1226,1629,0.056823216,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1226,1630,0.33772382,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1226,1631,0.07649988,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1226,1876,0.050223377,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1226,1877,0.072109155,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1227,1629,0.07254472,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1227,1630,0.33754873,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1227,1631,0.09791522,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1228,1629,0.060900286,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1228,1630,0.3209348,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1228,1631,0.081836104,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1228,1876,0.054148912,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1228,1877,0.07778731,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1229,1629,0.06200946,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1229,1630,0.32162595,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1229,1631,0.08319904,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1229,1876,0.055403963,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1229,1877,0.07962504,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1230,1629,0.06362235,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1230,1630,0.34118557,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1230,1631,0.072530776,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1230,1876,0.06579685,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1230,1877,0.0844031,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1374,1629,0.07582128,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1374,1630,0.3508644,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
1374,1631,0.080527425,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1287407
