From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.0149077205,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,500,0.0108148195,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1030,0.014455809,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1033,0.0077606062,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1318,0.014322607,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1347,0.015450483,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1348,0.02005881,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1456,0.01433349,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1457,0.011150166,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1458,0.013372229,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1460,0.00577885,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1461,0.0077446825,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1462,0.013284489,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1496,0.011362336,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1497,0.012544133,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1498,0.013775157,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1499,0.021368345,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1500,0.011713328,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1501,0.009779062,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1502,0.013944394,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
58,1503,0.017393805,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R7959406
