From,To,Attention,Hop,SignalingPath,SpNotation,individualID
68,1491,0.3185804,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
68,1492,0.19063465,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
68,1495,0.2981701,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
68,1496,0.19261484,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1226,1629,0.038004503,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1226,1630,0.04332205,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1226,1631,0.08893802,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1226,1876,0.0431285,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1226,1877,0.07357815,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1227,1629,0.044997603,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1227,1630,0.14932656,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1227,1631,0.11421278,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1228,1629,0.03708888,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1228,1630,0.028891861,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1228,1631,0.09461458,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1228,1876,0.042517573,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1228,1877,0.07810966,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1229,1629,0.037859585,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1229,1630,0.032637134,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1229,1631,0.09596389,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1229,1876,0.043560132,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1229,1877,0.07990448,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1230,1629,0.051032245,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1230,1630,0.050759148,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1230,1631,0.07907806,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1230,1876,0.05784069,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1230,1877,0.08452585,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1374,1629,0.067097604,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1374,1630,0.06383735,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1374,1631,0.086315304,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1491,68,0.4528395,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1492,68,0.42855245,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1495,68,0.37507075,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1496,68,0.37569496,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1629,1226,0.034723546,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1629,1227,0.31693164,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1629,1228,0.037237033,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1629,1229,0.035835087,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1629,1230,0.08984616,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1629,1374,0.123958245,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1630,1226,0.034027163,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1630,1227,0.32514212,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1630,1228,0.033152707,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1630,1229,0.03520129,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1630,1230,0.08872687,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1630,1374,0.12280093,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1631,1226,0.0492338,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1631,1227,0.3336469,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1631,1228,0.058001246,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1631,1229,0.050256662,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1631,1230,0.07562814,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1631,1374,0.101464115,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1876,1226,0.05064022,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
1876,1228,0.059882283,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3477250
