From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.01490147,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,500,0.011732863,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1030,0.013707343,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1033,0.008593993,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1318,0.013445776,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1347,0.015741527,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1348,0.019875173,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1456,0.013593774,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1457,0.012293121,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1458,0.012909471,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1460,0.008812672,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1461,0.008765983,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1462,0.012690633,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1496,0.012152389,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1497,0.011512416,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1498,0.012593638,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1499,0.025161777,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1500,0.010143837,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1501,0.008243462,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1502,0.0136423465,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1503,0.017729832,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1504,0.005719305,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1505,0.016458858,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1592,0.006178831,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
58,1697,0.009841721,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
60,61,0.24292442,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
61,60,0.0005889195,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
61,1943,0.030427199,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
61,1944,0.03033274,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
61,1945,0.027117413,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
65,1318,0.016125936,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
65,1456,0.017543353,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
65,1457,0.015613268,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
65,1458,0.01519868,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
65,1460,0.0078548435,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
65,1461,0.007800292,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
65,1462,0.014454564,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
65,1697,0.009413196,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
67,1318,0.01613015,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
67,1456,0.017548067,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
67,1457,0.015617575,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
67,1458,0.015202664,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
67,1460,0.007856594,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
67,1461,0.0078020277,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
67,1462,0.014458261,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
67,1697,0.009415481,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
68,1318,0.014162419,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
68,1456,0.015439084,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
68,1457,0.013670172,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
68,1458,0.013321562,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
68,1460,0.008663209,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
68,1461,0.008620098,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
68,1462,0.012702449,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
68,1697,0.009562105,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
155,248,0.018511435,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
155,1203,0.005853384,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
155,1204,0.006235534,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
155,1205,0.01041904,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
155,1206,0.018245732,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
155,1207,0.015456098,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
155,1213,0.016521432,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
155,1217,0.010218639,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
159,248,0.01829664,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
159,1203,0.006932956,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
159,1204,0.0075259153,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
159,1205,0.0119664855,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
159,1206,0.018067142,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
159,1207,0.01533114,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
159,1213,0.016371053,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
159,1217,0.011936732,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
248,155,0.015002549,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
248,159,0.033307873,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
248,1456,0.023540689,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
248,1457,0.020886153,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
248,1458,0.020850252,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
248,1460,0.014243345,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
248,1461,0.014172526,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
248,1462,0.020508502,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
272,1033,0.009647748,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
272,1318,0.015101306,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
272,1697,0.011052091,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
293,1886,0.17693278,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
293,1887,0.15445088,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
333,500,0.011684834,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
333,1203,0.0045706946,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
333,1204,0.004874836,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
333,1205,0.00873818,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
333,1206,0.015173953,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
333,1207,0.012876636,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
333,1213,0.013749711,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
333,1217,0.008581178,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
372,1882,0.108829185,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
372,1884,0.07623468,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
373,1882,0.10796404,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
373,1884,0.07563439,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
457,1033,0.009909224,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
457,1318,0.015495396,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
457,1697,0.011359397,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
467,58,0.014231758,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
467,1591,0.010827221,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
467,1592,0.0068414602,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
467,1593,0.014668527,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9354381
