From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.015964756,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,500,0.011253059,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1030,0.014210299,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1033,0.0069319196,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1318,0.013564377,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1347,0.017036375,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1348,0.018676411,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1456,0.014991356,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1457,0.013000081,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1458,0.012708361,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1460,0.0100605525,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1461,0.009557544,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1462,0.011860065,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1496,0.011870096,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1497,0.0106167225,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1498,0.0122197885,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1499,0.02802116,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1500,0.007372872,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1501,0.0045970017,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1502,0.013303397,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1503,0.01482565,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1504,0.007785778,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1505,0.016780702,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1592,0.006057703,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
58,1697,0.00895962,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
60,61,0.24339154,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
61,60,0.00053047045,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
61,1943,0.030704085,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
61,1944,0.033293873,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
61,1945,0.026418645,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
65,1318,0.016820718,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
65,1456,0.018782157,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
65,1457,0.016302159,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
65,1458,0.015708879,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
65,1460,0.009955831,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
65,1461,0.009190439,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
65,1462,0.0134097515,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
65,1697,0.008502256,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
67,1318,0.016823828,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
67,1456,0.01878707,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
67,1457,0.0163066,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
67,1458,0.01571167,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
67,1460,0.009955624,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
67,1461,0.009189959,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
67,1462,0.013411114,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
67,1697,0.008501975,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
68,1318,0.014709933,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
68,1456,0.016313717,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
68,1457,0.013961919,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
68,1458,0.013680842,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
68,1460,0.01088769,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
68,1461,0.01035108,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
68,1462,0.012813969,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
68,1697,0.009702969,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
155,248,0.018887488,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
155,1203,0.0062832995,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
155,1204,0.00573748,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
155,1205,0.01042164,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
155,1206,0.019561518,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
155,1207,0.015961876,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
155,1213,0.016741458,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
155,1217,0.011585502,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
159,248,0.018859431,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
159,1203,0.00752205,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
159,1204,0.007011143,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
159,1205,0.011805202,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R4276053
