From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.014761662,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,500,0.010862438,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1030,0.014450723,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1033,0.0064689233,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1318,0.014612423,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1347,0.016958045,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1348,0.019349344,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1456,0.014558258,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1457,0.012426185,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1458,0.013537088,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1460,0.0069129635,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1461,0.009116368,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1462,0.01300587,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1496,0.011655434,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1497,0.011381116,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1498,0.013809195,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1499,0.027209645,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1500,0.009636554,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1501,0.007682576,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1502,0.014436578,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1503,0.017804207,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1504,0.0064112023,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1505,0.017817136,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1592,0.0036843265,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
58,1697,0.0105105415,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
60,61,0.24134879,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
61,60,0.000883301,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
61,1943,0.032049462,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
61,1944,0.0322186,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
61,1945,0.033197217,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
65,1318,0.018170675,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
65,1456,0.019124454,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3874626
