From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.015173012,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,500,0.0105103925,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1030,0.014242452,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1033,0.0076788897,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1318,0.014317605,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1347,0.015757773,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1348,0.018687245,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1456,0.014230028,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1457,0.011345636,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1458,0.013753301,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1460,0.004903502,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1461,0.0072440226,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1462,0.013196452,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1496,0.010702091,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1497,0.012614129,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1498,0.013766925,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1499,0.02246224,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1500,0.012014613,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1501,0.010043791,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1502,0.014375277,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1503,0.01721665,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1504,0.007194291,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1505,0.016797215,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1592,0.0020906457,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
58,1697,0.011862697,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
60,61,0.20183878,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
61,60,0.004368624,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
61,1943,0.035136923,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
61,1944,0.03331063,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
61,1945,0.033319276,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
65,1318,0.017476505,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
65,1456,0.018230487,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
65,1457,0.012267279,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
65,1458,0.016461406,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
65,1460,0.004015302,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
65,1461,0.0061088754,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
65,1462,0.014883018,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
65,1697,0.012732886,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
67,1318,0.017483432,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
67,1456,0.018237593,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
67,1457,0.012272241,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
67,1458,0.016467955,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
67,1460,0.0040122434,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
67,1461,0.006111447,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
67,1462,0.014888985,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
67,1697,0.012738052,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
68,1318,0.01608198,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
68,1456,0.016847864,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
68,1457,0.01121331,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
68,1458,0.015121668,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
68,1460,0.0042342255,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
68,1461,0.006236203,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9088015
