From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.014291134,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,500,0.0112939775,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1030,0.014056552,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1033,0.0046720495,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1318,0.014215816,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1347,0.015190886,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1348,0.018385146,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1456,0.014236181,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1457,0.011639761,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1458,0.013528993,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1460,0.00572203,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1461,0.008831793,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1462,0.012890256,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1496,0.010040178,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1497,0.011760315,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1498,0.014161679,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1499,0.022753423,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1500,0.012784313,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1501,0.012325931,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1502,0.013945011,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1503,0.015354363,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1504,0.009905133,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1505,0.015047263,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1592,0.0037350066,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
58,1697,0.011722535,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
60,61,0.2169817,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
61,60,0.021061605,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
61,1943,0.032501873,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
61,1944,0.035078686,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
61,1945,0.03204946,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
65,1318,0.017350284,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
65,1456,0.018503308,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
65,1457,0.012832325,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
65,1458,0.016022362,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
65,1460,0.004715151,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
65,1461,0.0076802075,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
65,1462,0.014253257,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
65,1697,0.0124800615,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
67,1318,0.017354272,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
67,1456,0.018509034,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
67,1457,0.012834834,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
67,1458,0.016025782,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
67,1460,0.00466291,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
67,1461,0.007678827,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
67,1462,0.014255153,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
67,1697,0.012481708,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
68,1318,0.015586175,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
68,1456,0.016675178,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
68,1457,0.011464253,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
68,1458,0.01436083,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
68,1460,0.005472298,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
68,1461,0.008396234,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
68,1462,0.012779705,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
68,1697,0.011147308,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
155,248,0.020616613,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
155,1203,0.005525678,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
155,1204,0.0064916923,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
155,1205,0.010839726,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
155,1206,0.017626192,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
155,1207,0.015492186,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
155,1213,0.015089723,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
155,1217,0.007857559,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
159,248,0.02017928,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
159,1203,0.0069146375,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
159,1204,0.008325886,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
159,1205,0.013090263,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
159,1206,0.017366951,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
159,1207,0.015958054,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
159,1213,0.015786115,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
159,1217,0.010028734,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
248,155,0.015685212,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
248,159,0.039100647,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
248,1456,0.02469345,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
248,1457,0.01923111,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
248,1458,0.02245956,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
248,1460,0.009507397,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
248,1461,0.01467721,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
248,1462,0.021409351,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
272,1033,0.004547185,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
272,1318,0.016425855,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
272,1697,0.011852591,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
293,1886,0.18304847,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
293,1887,0.16695784,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
333,500,0.01043389,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
333,1203,0.0042566713,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
333,1204,0.0050317477,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
333,1205,0.008928186,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R9127940
