From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.015330019,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,500,0.010726949,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1030,0.01429478,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1033,0.0022665313,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1318,0.014443327,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1347,0.015885402,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1348,0.020252254,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1456,0.014310445,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1457,0.011423792,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1458,0.013219091,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1460,0.0069359895,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1461,0.008510946,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1462,0.012796724,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1496,0.01251966,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1497,0.012904644,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1498,0.014173135,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1499,0.023399726,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1500,0.010425652,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1501,0.010630055,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1502,0.014167106,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1503,0.018250035,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1504,0.006226144,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1505,0.016769396,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1592,0.0024255062,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
58,1697,0.010953101,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
60,61,0.2340833,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
61,60,0.0015561578,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
61,1943,0.03289535,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
61,1944,0.032312267,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
61,1945,0.033179153,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
65,1318,0.017701903,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
65,1456,0.018324755,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
65,1457,0.012185188,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
65,1458,0.014958307,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
65,1460,0.00577408,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
65,1461,0.0073485626,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
65,1462,0.013840253,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
65,1697,0.010827102,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
67,1318,0.017723253,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
67,1456,0.01834611,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
67,1457,0.012200547,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
67,1458,0.014977048,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
67,1460,0.005782624,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
67,1461,0.0073592737,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
67,1462,0.013858007,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
67,1697,0.010841477,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
68,1318,0.016205695,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
68,1456,0.01684303,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R1743384
