From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.013642404,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,500,0.012022069,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1030,0.013771996,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1033,0.009210076,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1318,0.013581596,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1347,0.01566854,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1348,0.018095858,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1456,0.013802918,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1457,0.012599105,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1458,0.012774443,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1460,0.009375091,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1461,0.010351336,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1462,0.011821262,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1496,0.012226212,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1497,0.0101833325,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1498,0.013056098,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1499,0.024309184,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1500,0.009835657,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1501,0.008907393,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1502,0.013685837,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1503,0.016227337,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1504,0.009549367,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1505,0.014952596,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1592,0.005847645,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
58,1697,0.010015602,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
60,61,0.23692672,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
61,60,0.003642043,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
61,1943,0.03068535,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
61,1944,0.032939434,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
61,1945,0.02746914,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
65,1318,0.016524896,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
65,1456,0.01827719,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
65,1457,0.016641615,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
65,1458,0.0148413805,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
65,1460,0.008469282,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
65,1461,0.009813018,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
65,1462,0.012537948,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
65,1697,0.009635179,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
67,1318,0.016537001,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
67,1456,0.018290903,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
67,1457,0.016654313,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R8155560
