From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.015383394,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,500,0.010363547,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1030,0.014359183,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1033,0.004969906,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1318,0.013888164,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1347,0.016840827,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1348,0.019044537,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1456,0.014157312,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1457,0.011750497,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1458,0.013610093,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1460,0.0058079297,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1461,0.007588028,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1462,0.012847103,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1496,0.011459535,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1497,0.012286881,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1498,0.013074134,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1499,0.024859514,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1500,0.011309838,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1501,0.010316854,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1502,0.014189436,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1503,0.02030354,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1504,0.0041021686,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1505,0.017300699,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1592,0.0029491382,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
58,1697,0.008591238,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
60,61,0.24250475,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
61,60,0.0130448025,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
61,1943,0.03165082,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
61,1944,0.033118546,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
61,1945,0.028520003,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
65,1318,0.016678257,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
65,1456,0.018414943,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
65,1457,0.01333979,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
65,1458,0.016423509,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
65,1460,0.0048414553,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
65,1461,0.00651784,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
65,1462,0.014354743,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
65,1697,0.0075388327,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
67,1318,0.016669054,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
67,1456,0.018406754,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
67,1457,0.013332546,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
67,1458,0.016414758,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
67,1460,0.004835787,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
67,1461,0.006511224,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
67,1462,0.014345697,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
67,1697,0.0075319456,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
68,1318,0.0152208395,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
68,1456,0.016889958,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
68,1457,0.01213382,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
68,1458,0.0149788745,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
68,1460,0.0052663246,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
68,1461,0.006865976,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
68,1462,0.013076296,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
68,1697,0.007592462,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
155,248,0.020789508,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
155,1203,0.0036172315,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
155,1204,0.0038998313,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
155,1205,0.008185402,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
155,1206,0.018053036,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
155,1207,0.014216114,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
155,1213,0.014356129,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
155,1217,0.007642582,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
159,248,0.020268401,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
159,1203,0.0045114923,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
159,1204,0.0049928958,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
159,1205,0.010527855,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
159,1206,0.017722815,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
159,1207,0.015138063,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
159,1213,0.015247509,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
159,1217,0.009730181,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
248,155,0.01543559,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
248,159,0.03908223,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
248,1456,0.025022369,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
248,1457,0.019899637,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
248,1458,0.023142569,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R5374583
