From,To,Attention,Hop,SignalingPath,SpNotation,individualID
58,467,0.015104253,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,500,0.011724971,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1030,0.013834881,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1033,0.007935464,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1318,0.013288814,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1347,0.015597478,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1348,0.016869262,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1456,0.013904639,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1457,0.012997864,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1458,0.012454102,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1460,0.009388759,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1461,0.010356008,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1462,0.011938207,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1496,0.009780293,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1497,0.011438581,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1498,0.0133406995,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1499,0.029656634,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1500,0.008554093,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1501,0.008748189,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1502,0.0127825495,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1503,0.015936423,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1504,0.010568725,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1505,0.01613945,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1592,0.0044816835,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
58,1697,0.010348817,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
60,61,0.21062148,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
61,60,0.0014298358,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
61,1943,0.033162367,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
61,1944,0.032213874,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
61,1945,0.027429577,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
65,1318,0.016639436,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
65,1456,0.017667457,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
65,1457,0.016633978,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
65,1458,0.0148495985,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
65,1460,0.008801619,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
65,1461,0.010228936,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
65,1462,0.01339177,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
65,1697,0.010609711,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
67,1318,0.016667284,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
67,1456,0.017696116,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
67,1457,0.016660538,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
67,1458,0.014874871,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
67,1460,0.008818166,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
67,1461,0.010247768,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
67,1462,0.013415091,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
67,1697,0.01062876,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
68,1318,0.014926287,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
68,1456,0.01535802,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
68,1457,0.014149423,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
68,1458,0.013055931,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
68,1460,0.00990844,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
68,1461,0.010912153,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
68,1462,0.012558533,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
68,1697,0.010879232,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
155,248,0.018274765,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
155,1203,0.009345572,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
155,1204,0.006039133,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
155,1205,0.011227405,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
155,1206,0.019392064,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
155,1207,0.015827758,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
155,1213,0.016996803,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
155,1217,0.011749993,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
159,248,0.018291265,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
159,1203,0.010237494,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
159,1204,0.006682861,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
159,1205,0.012156175,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
159,1206,0.019412816,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
159,1207,0.015852753,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
159,1213,0.01701935,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
159,1217,0.012691173,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
248,155,0.01643908,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
248,159,0.029616203,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
248,1456,0.02332241,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
248,1457,0.02179436,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
248,1458,0.020318516,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
248,1460,0.015328776,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
248,1461,0.01690989,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
248,1462,0.019485526,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
272,1033,0.0086352145,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
272,1318,0.015342063,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
272,1697,0.011252525,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
293,1886,0.17163639,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
293,1887,0.17637953,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
333,500,0.01208972,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
333,1203,0.007162503,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
333,1204,0.0043857805,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
333,1205,0.009383193,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
333,1206,0.016124686,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
333,1207,0.013179272,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
333,1213,0.014143085,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
333,1217,0.009822119,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
372,1882,0.11254752,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
372,1884,0.07644412,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
373,1882,0.11180493,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
373,1884,0.07594571,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
457,1033,0.009213384,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
457,1318,0.015642919,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
457,1697,0.01202724,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
467,58,0.013467327,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R3811781
