From,To,Attention,Hop,SignalingPath,SpNotation,individualID
68,1491,0.3191024,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
68,1492,0.17735466,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
68,1495,0.36234087,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
68,1496,0.14120209,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1226,1629,0.03959433,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1226,1630,0.085914925,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1226,1631,0.088548124,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1226,1876,0.047786966,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1226,1877,0.07123567,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1227,1629,0.04922509,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1227,1630,0.29915613,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1227,1631,0.11147165,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1228,1629,0.041706868,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1228,1630,0.07232839,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1228,1631,0.09319793,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1228,1876,0.05035927,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1228,1877,0.07507195,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1229,1629,0.042439856,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1229,1630,0.073359676,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1229,1631,0.09441568,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
1229,1876,0.051367223,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,R6058053
